customer_id,name,gender,date_of_birth,age,marital_status,education_level,occupation,income,region,join_date,email,phone,score_id,score,date_recorded,risk_level,total_loans,defaults,paid_loans,approved_loans,total_balance,account_id,average_transaction,transaction_count,total_amount,min_transaction,max_transaction,transaction_std_dev,has_savings,has_credit,has_loan_account,has_current,kmeans_cluster,hc_cluster,dbscan_cluster,segment_label
523,Yin Moe,Other,1960-12-13,65,Widowed,Diploma,Doctor,321944.95,Pathein,2015-07-11,yin.moe@gmail.com,959492283728,1536,485,2016-04-21,High,0,0,0,0,26628167.94,782,1725444.4894444444,18,31058000.81,121152.6,4833826.57,1545485.096928817,0,0,1,0,1,4,165,Affluent Savers
523,Yin Moe,Other,1960-12-13,65,Widowed,Diploma,Doctor,321944.95,Pathein,2015-07-11,yin.moe@gmail.com,959492283728,1537,503,2024-01-16,High,0,0,0,0,26628167.94,782,1725444.4894444444,18,31058000.81,121152.6,4833826.57,1545485.096928817,0,0,1,0,1,4,165,Affluent Savers
523,Yin Moe,Other,1960-12-13,65,Widowed,Diploma,Doctor,321944.95,Pathein,2015-07-11,yin.moe@gmail.com,959492283728,1538,497,2022-07-10,High,0,0,0,0,26628167.94,782,1725444.4894444444,18,31058000.81,121152.6,4833826.57,1545485.096928817,0,0,1,0,1,4,165,Affluent Savers
523,Yin Moe,Other,1960-12-13,65,Widowed,Diploma,Doctor,321944.95,Pathein,2015-07-11,yin.moe@gmail.com,959492283728,1539,513,2022-07-24,High,0,0,0,0,26628167.94,782,1725444.4894444444,18,31058000.81,121152.6,4833826.57,1545485.096928817,0,0,1,0,1,4,165,Affluent Savers
524,Myo Htun,Male,1952-06-27,73,Divorced,PhD,Fisherman,1195710.54,Yangon,2020-04-14,myo.htun@gmail.com,959706013838,1540,379,2021-02-13,High,0,0,0,0,37538882.29,783,2672334.413333333,30,80170032.39999999,200770.74,4990862.76,1486419.6752487477,1,0,0,0,2,2,0,Young Borrowers
524,Myo Htun,Male,1952-06-27,73,Divorced,PhD,Fisherman,1195710.54,Yangon,2020-04-14,myo.htun@gmail.com,959706013838,1541,420,2023-06-26,High,0,0,0,0,37538882.29,783,2672334.413333333,30,80170032.39999999,200770.74,4990862.76,1486419.6752487477,1,0,0,0,2,2,0,Young Borrowers
524,Myo Htun,Male,1952-06-27,73,Divorced,PhD,Fisherman,1195710.54,Yangon,2020-04-14,myo.htun@gmail.com,959706013838,1542,398,2023-05-15,High,0,0,0,0,37538882.29,783,2672334.413333333,30,80170032.39999999,200770.74,4990862.76,1486419.6752487477,1,0,0,0,2,2,0,Young Borrowers
525,Nilar Kyaw,Other,1994-03-27,31,Divorced,High School,Government Employee,782728.65,Pathein,2022-04-22,nilar.kyaw@gmail.com,959329916410,1543,696,2024-03-13,Medium,1,0,0,0,19518442.58,784,2806095.053333333,18,50509710.96,24614.01,4698424.68,1449010.5916855852,0,0,1,0,1,2,0,Affluent Savers
525,Nilar Kyaw,Other,1994-03-27,31,Divorced,High School,Government Employee,782728.65,Pathein,2022-04-22,nilar.kyaw@gmail.com,959329916410,1544,671,2023-10-31,Medium,1,0,0,0,19518442.58,784,2806095.053333333,18,50509710.96,24614.01,4698424.68,1449010.5916855852,0,0,1,0,1,2,0,Affluent Savers
526,Thandar Oo,Other,1974-03-14,51,Single,PhD,Farmer,1701550.59,Mawlamyine,2021-04-20,thandar.oo@gmail.com,959422681397,1545,827,2025-02-20,Low,1,0,0,0,189991.32,785,2538222.736153846,13,32996895.57,13037.63,4581100.73,1494884.9922888898,0,1,0,0,4,3,0,Infrequent Users
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1546,587,2018-10-21,High,1,0,0,0,36484730.150000006,786,2257435.0142857144,21,47406135.3,345721.73,4870273.53,1384794.7954907715,0,0,1,1,1,2,166,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1546,587,2018-10-21,High,1,0,0,0,36484730.150000006,787,2881451.478181818,22,63391932.52,717104.72,4741103.81,1432910.846261905,0,0,1,1,1,2,167,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1547,553,2024-09-14,High,1,0,0,0,36484730.150000006,786,2257435.0142857144,21,47406135.3,345721.73,4870273.53,1384794.7954907715,0,0,1,1,1,2,166,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1547,553,2024-09-14,High,1,0,0,0,36484730.150000006,787,2881451.478181818,22,63391932.52,717104.72,4741103.81,1432910.846261905,0,0,1,1,1,2,167,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1548,608,2020-03-05,Medium,1,0,0,0,36484730.150000006,786,2257435.0142857144,21,47406135.3,345721.73,4870273.53,1384794.7954907715,0,0,1,1,1,2,166,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1548,608,2020-03-05,Medium,1,0,0,0,36484730.150000006,787,2881451.478181818,22,63391932.52,717104.72,4741103.81,1432910.846261905,0,0,1,1,1,2,167,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1549,602,2018-01-10,Medium,1,0,0,0,36484730.150000006,786,2257435.0142857144,21,47406135.3,345721.73,4870273.53,1384794.7954907715,0,0,1,1,1,2,166,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1549,602,2018-01-10,Medium,1,0,0,0,36484730.150000006,787,2881451.478181818,22,63391932.52,717104.72,4741103.81,1432910.846261905,0,0,1,1,1,2,167,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1550,613,2016-01-03,Medium,1,0,0,0,36484730.150000006,786,2257435.0142857144,21,47406135.3,345721.73,4870273.53,1384794.7954907715,0,0,1,1,1,2,166,Affluent Savers
527,Thet Myint,Female,1987-07-04,38,Divorced,Diploma,Bank Employee,4978720.33,Taunggyi,2015-09-23,thet.myint@gmail.com,959188724136,1550,613,2016-01-03,Medium,1,0,0,0,36484730.150000006,787,2881451.478181818,22,63391932.52,717104.72,4741103.81,1432910.846261905,0,0,1,1,1,2,167,Affluent Savers
528,May Kyaw,Female,2007-01-25,18,Married,PhD,Doctor,389886.25,Bago,2016-09-11,may.kyaw@gmail.com,959849497597,1551,818,2017-02-22,Low,1,0,0,0,11024613.02,788,2322512.065263158,19,44127729.24,58176.12,4861865.55,1796507.7614547776,0,1,0,0,4,3,0,Infrequent Users
528,May Kyaw,Female,2007-01-25,18,Married,PhD,Doctor,389886.25,Bago,2016-09-11,may.kyaw@gmail.com,959849497597,1552,829,2019-09-20,Low,1,0,0,0,11024613.02,788,2322512.065263158,19,44127729.24,58176.12,4861865.55,1796507.7614547776,0,1,0,0,4,3,0,Infrequent Users
528,May Kyaw,Female,2007-01-25,18,Married,PhD,Doctor,389886.25,Bago,2016-09-11,may.kyaw@gmail.com,959849497597,1553,847,2018-06-04,Low,1,0,0,0,11024613.02,788,2322512.065263158,19,44127729.24,58176.12,4861865.55,1796507.7614547776,0,1,0,0,4,3,0,Infrequent Users
529,Khin Kyaw,Other,1950-03-08,75,Single,Bachelor,Fisherman,1094228.29,Taunggyi,2017-05-24,khin.kyaw@gmail.com,959926662974,1554,824,2020-12-27,Low,1,0,0,0,8563743.75,789,2919415.209333333,15,43791228.14,274872.69,4765241.4,1256686.5499132448,0,1,0,0,4,3,0,Infrequent Users
529,Khin Kyaw,Other,1950-03-08,75,Single,Bachelor,Fisherman,1094228.29,Taunggyi,2017-05-24,khin.kyaw@gmail.com,959926662974,1555,842,2023-02-24,Low,1,0,0,0,8563743.75,789,2919415.209333333,15,43791228.14,274872.69,4765241.4,1256686.5499132448,0,1,0,0,4,3,0,Infrequent Users
530,Su Moe,Other,1946-08-05,79,Divorced,PhD,Fisherman,3228733.45,Sittwe,2015-04-26,su.moe@gmail.com,959852361073,1556,476,2024-04-06,High,0,0,0,0,28494293.98,790,1940437.0173333331,15,29106555.26,103041.11,4329193.09,1391337.1654988816,1,0,0,1,2,2,0,Young Borrowers
530,Su Moe,Other,1946-08-05,79,Divorced,PhD,Fisherman,3228733.45,Sittwe,2015-04-26,su.moe@gmail.com,959852361073,1557,480,2023-03-28,High,0,0,0,0,28494293.98,790,1940437.0173333331,15,29106555.26,103041.11,4329193.09,1391337.1654988816,1,0,0,1,2,2,0,Young Borrowers
530,Su Moe,Other,1946-08-05,79,Divorced,PhD,Fisherman,3228733.45,Sittwe,2015-04-26,su.moe@gmail.com,959852361073,1558,480,2016-05-02,High,0,0,0,0,28494293.98,790,1940437.0173333331,15,29106555.26,103041.11,4329193.09,1391337.1654988816,1,0,0,1,2,2,0,Young Borrowers
530,Su Moe,Other,1946-08-05,79,Divorced,PhD,Fisherman,3228733.45,Sittwe,2015-04-26,su.moe@gmail.com,959852361073,1559,465,2021-07-14,High,0,0,0,0,28494293.98,790,1940437.0173333331,15,29106555.26,103041.11,4329193.09,1391337.1654988816,1,0,0,1,2,2,0,Young Borrowers
531,Zaw Htun,Male,1975-05-25,50,Single,Master,Teacher,2258845.16,Monywa,2015-06-30,zaw.htun@gmail.com,959667494341,1560,376,2015-10-11,High,1,0,0,0,39533159.7,792,2464797.270625,16,39436756.33,369954.42,4782304.68,1336173.414778529,0,0,0,1,1,2,0,Affluent Savers
532,Yan Aung,Male,1991-03-30,34,Widowed,Master,Government Employee,1265826.1,Yangon,2020-10-06,yan.aung@gmail.com,959128422712,1561,484,2024-01-07,High,0,0,0,0,10506519.55,NA,0,NA,NA,NA,NA,NA,0,0,0,1,3,1,168,Frequent Spenders
532,Yan Aung,Male,1991-03-30,34,Widowed,Master,Government Employee,1265826.1,Yangon,2020-10-06,yan.aung@gmail.com,959128422712,1562,459,2024-05-11,High,0,0,0,0,10506519.55,NA,0,NA,NA,NA,NA,NA,0,0,0,1,3,1,168,Frequent Spenders
532,Yan Aung,Male,1991-03-30,34,Widowed,Master,Government Employee,1265826.1,Yangon,2020-10-06,yan.aung@gmail.com,959128422712,1563,468,2021-02-12,High,0,0,0,0,10506519.55,NA,0,NA,NA,NA,NA,NA,0,0,0,1,3,1,168,Frequent Spenders
532,Yan Aung,Male,1991-03-30,34,Widowed,Master,Government Employee,1265826.1,Yangon,2020-10-06,yan.aung@gmail.com,959128422712,1564,487,2021-01-06,High,0,0,0,0,10506519.55,NA,0,NA,NA,NA,NA,NA,0,0,0,1,3,1,168,Frequent Spenders
532,Yan Aung,Male,1991-03-30,34,Widowed,Master,Government Employee,1265826.1,Yangon,2020-10-06,yan.aung@gmail.com,959128422712,1565,481,2023-06-18,High,0,0,0,0,10506519.55,NA,0,NA,NA,NA,NA,NA,0,0,0,1,3,1,168,Frequent Spenders
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1566,609,2024-06-19,Medium,1,0,0,0,64701547.410000004,794,2132325.3540000003,15,31984880.31,546702.56,4712404.13,1594278.9662677422,1,1,0,0,4,3,169,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1566,609,2024-06-19,Medium,1,0,0,0,64701547.410000004,795,2974292.5621739128,23,68408728.93,364661.33,4967774.48,1378819.626477265,1,1,0,0,4,3,170,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1567,553,2024-03-13,High,1,0,0,0,64701547.410000004,794,2132325.3540000003,15,31984880.31,546702.56,4712404.13,1594278.9662677422,1,1,0,0,4,3,169,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1567,553,2024-03-13,High,1,0,0,0,64701547.410000004,795,2974292.5621739128,23,68408728.93,364661.33,4967774.48,1378819.626477265,1,1,0,0,4,3,170,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1568,580,2024-10-25,High,1,0,0,0,64701547.410000004,794,2132325.3540000003,15,31984880.31,546702.56,4712404.13,1594278.9662677422,1,1,0,0,4,3,169,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1568,580,2024-10-25,High,1,0,0,0,64701547.410000004,795,2974292.5621739128,23,68408728.93,364661.33,4967774.48,1378819.626477265,1,1,0,0,4,3,170,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1569,612,2024-01-06,Medium,1,0,0,0,64701547.410000004,794,2132325.3540000003,15,31984880.31,546702.56,4712404.13,1594278.9662677422,1,1,0,0,4,3,169,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1569,612,2024-01-06,Medium,1,0,0,0,64701547.410000004,795,2974292.5621739128,23,68408728.93,364661.33,4967774.48,1378819.626477265,1,1,0,0,4,3,170,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1570,597,2025-01-11,High,1,0,0,0,64701547.410000004,794,2132325.3540000003,15,31984880.31,546702.56,4712404.13,1594278.9662677422,1,1,0,0,4,3,169,Infrequent Users
533,Yin Win,Female,2002-01-17,23,Divorced,Bachelor,Construction Worker,3593413.83,Monywa,2023-12-26,yin.win@gmail.com,959958828108,1570,597,2025-01-11,High,1,0,0,0,64701547.410000004,795,2974292.5621739128,23,68408728.93,364661.33,4967774.48,1378819.626477265,1,1,0,0,4,3,170,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1571,808,2024-02-13,Low,1,0,0,0,34267446.44,796,1875186.521,20,37503730.42,175487.53,4648803.18,1423252.4404597855,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1571,808,2024-02-13,Low,1,0,0,0,34267446.44,797,2084422.8983333332,12,25013074.78,168800.09,4067616.18,1384785.1961468956,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1571,808,2024-02-13,Low,1,0,0,0,34267446.44,798,2597499.169375,16,41559986.71,394142.74,4458914.14,1357448.116147781,1,1,0,0,4,3,172,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1572,795,2023-03-22,Low,1,0,0,0,34267446.44,796,1875186.521,20,37503730.42,175487.53,4648803.18,1423252.4404597855,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1572,795,2023-03-22,Low,1,0,0,0,34267446.44,797,2084422.8983333332,12,25013074.78,168800.09,4067616.18,1384785.1961468956,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1572,795,2023-03-22,Low,1,0,0,0,34267446.44,798,2597499.169375,16,41559986.71,394142.74,4458914.14,1357448.116147781,1,1,0,0,4,3,172,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1573,830,2023-08-19,Low,1,0,0,0,34267446.44,796,1875186.521,20,37503730.42,175487.53,4648803.18,1423252.4404597855,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1573,830,2023-08-19,Low,1,0,0,0,34267446.44,797,2084422.8983333332,12,25013074.78,168800.09,4067616.18,1384785.1961468956,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1573,830,2023-08-19,Low,1,0,0,0,34267446.44,798,2597499.169375,16,41559986.71,394142.74,4458914.14,1357448.116147781,1,1,0,0,4,3,172,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1574,816,2024-01-21,Low,1,0,0,0,34267446.44,796,1875186.521,20,37503730.42,175487.53,4648803.18,1423252.4404597855,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1574,816,2024-01-21,Low,1,0,0,0,34267446.44,797,2084422.8983333332,12,25013074.78,168800.09,4067616.18,1384785.1961468956,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1574,816,2024-01-21,Low,1,0,0,0,34267446.44,798,2597499.169375,16,41559986.71,394142.74,4458914.14,1357448.116147781,1,1,0,0,4,3,172,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1575,850,2023-03-26,Low,1,0,0,0,34267446.44,796,1875186.521,20,37503730.42,175487.53,4648803.18,1423252.4404597855,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1575,850,2023-03-26,Low,1,0,0,0,34267446.44,797,2084422.8983333332,12,25013074.78,168800.09,4067616.18,1384785.1961468956,1,1,0,0,4,3,171,Infrequent Users
534,Yan Myint,Male,1951-10-09,74,Single,High School,Teacher,3988372.31,Myitkyina,2022-11-26,yan.myint@gmail.com,959774700736,1575,850,2023-03-26,Low,1,0,0,0,34267446.44,798,2597499.169375,16,41559986.71,394142.74,4458914.14,1357448.116147781,1,1,0,0,4,3,172,Infrequent Users
535,Naing Kyaw,Male,2007-01-14,18,Divorced,PhD,Fisherman,4873662.69,Taunggyi,2021-06-18,naing.kyaw@gmail.com,959899428950,1576,529,2024-05-05,High,0,0,0,0,114708341.61,799,2996489.94,13,38954369.22,584898.1,4928437.7,1669398.8740593006,1,1,0,0,4,3,173,Infrequent Users
535,Naing Kyaw,Male,2007-01-14,18,Divorced,PhD,Fisherman,4873662.69,Taunggyi,2021-06-18,naing.kyaw@gmail.com,959899428950,1576,529,2024-05-05,High,0,0,0,0,114708341.61,800,2727796.4315,20,54555928.63,49987.35,4862897.56,1405430.9999692717,1,1,0,0,4,3,173,Infrequent Users
535,Naing Kyaw,Male,2007-01-14,18,Divorced,PhD,Fisherman,4873662.69,Taunggyi,2021-06-18,naing.kyaw@gmail.com,959899428950,1577,553,2021-12-19,High,0,0,0,0,114708341.61,799,2996489.94,13,38954369.22,584898.1,4928437.7,1669398.8740593006,1,1,0,0,4,3,173,Infrequent Users
535,Naing Kyaw,Male,2007-01-14,18,Divorced,PhD,Fisherman,4873662.69,Taunggyi,2021-06-18,naing.kyaw@gmail.com,959899428950,1577,553,2021-12-19,High,0,0,0,0,114708341.61,800,2727796.4315,20,54555928.63,49987.35,4862897.56,1405430.9999692717,1,1,0,0,4,3,173,Infrequent Users
535,Naing Kyaw,Male,2007-01-14,18,Divorced,PhD,Fisherman,4873662.69,Taunggyi,2021-06-18,naing.kyaw@gmail.com,959899428950,1578,553,2025-01-09,High,0,0,0,0,114708341.61,799,2996489.94,13,38954369.22,584898.1,4928437.7,1669398.8740593006,1,1,0,0,4,3,173,Infrequent Users
535,Naing Kyaw,Male,2007-01-14,18,Divorced,PhD,Fisherman,4873662.69,Taunggyi,2021-06-18,naing.kyaw@gmail.com,959899428950,1578,553,2025-01-09,High,0,0,0,0,114708341.61,800,2727796.4315,20,54555928.63,49987.35,4862897.56,1405430.9999692717,1,1,0,0,4,3,173,Infrequent Users
536,Yin Aung,Other,1969-10-14,56,Married,Primary,Fisherman,2632867.15,Bago,2023-02-15,yin.aung@gmail.com,959328337601,1579,543,2024-07-23,High,1,0,0,0,11039745.49,802,2488196.101875,16,39811137.63,550467.13,4811574.62,1481615.026542366,0,0,0,1,1,2,0,Affluent Savers
536,Yin Aung,Other,1969-10-14,56,Married,Primary,Fisherman,2632867.15,Bago,2023-02-15,yin.aung@gmail.com,959328337601,1580,535,2023-08-06,High,1,0,0,0,11039745.49,802,2488196.101875,16,39811137.63,550467.13,4811574.62,1481615.026542366,0,0,0,1,1,2,0,Affluent Savers
537,Phyu Zaw,Other,1956-09-04,69,Married,Primary,Farmer,3456675.72,Mandalay,2017-09-02,phyu.zaw@gmail.com,959935956251,1581,722,2021-09-08,Low,1,0,0,0,31493735.04,803,2280393.6844444443,18,41047086.32,57431.68,4122647.7,1117732.146346666,0,1,0,0,4,3,0,Infrequent Users
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1582,640,2023-07-19,Medium,0,0,0,0,56703225.39,804,2280966.4963636366,22,50181262.92,159418.6,4425123.69,1294309.811573913,0,0,1,0,1,4,174,Affluent Savers
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1582,640,2023-07-19,Medium,0,0,0,0,56703225.39,805,2201385.42,19,41826322.98,231688.07,4921953.62,1767320.1486323222,0,0,1,0,1,4,174,Affluent Savers
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1583,689,2018-04-25,Medium,0,0,0,0,56703225.39,804,2280966.4963636366,22,50181262.92,159418.6,4425123.69,1294309.811573913,0,0,1,0,1,4,174,Affluent Savers
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1583,689,2018-04-25,Medium,0,0,0,0,56703225.39,805,2201385.42,19,41826322.98,231688.07,4921953.62,1767320.1486323222,0,0,1,0,1,4,174,Affluent Savers
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1584,652,2024-03-12,Medium,0,0,0,0,56703225.39,804,2280966.4963636366,22,50181262.92,159418.6,4425123.69,1294309.811573913,0,0,1,0,1,4,174,Affluent Savers
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1584,652,2024-03-12,Medium,0,0,0,0,56703225.39,805,2201385.42,19,41826322.98,231688.07,4921953.62,1767320.1486323222,0,0,1,0,1,4,174,Affluent Savers
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1585,648,2022-01-07,Medium,0,0,0,0,56703225.39,804,2280966.4963636366,22,50181262.92,159418.6,4425123.69,1294309.811573913,0,0,1,0,1,4,174,Affluent Savers
538,Phyu Oo,Other,1976-03-22,49,Single,PhD,Fisherman,652726.6,Mandalay,2018-04-21,phyu.oo@gmail.com,959331386644,1585,648,2022-01-07,Medium,0,0,0,0,56703225.39,805,2201385.42,19,41826322.98,231688.07,4921953.62,1767320.1486323222,0,0,1,0,1,4,174,Affluent Savers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1586,568,2023-04-19,High,0,0,0,0,89444865.49000001,806,2057627.565,20,41152551.3,150096.57,4926627.6,1709997.9766791174,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1586,568,2023-04-19,High,0,0,0,0,89444865.49000001,807,2453752.1930434783,23,56436300.44,832441.03,4473223.63,1181869.167350813,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1586,568,2023-04-19,High,0,0,0,0,89444865.49000001,808,2875912.745,20,57518254.9,95488.17,4957072.68,1497738.897386563,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1587,564,2019-12-01,High,0,0,0,0,89444865.49000001,806,2057627.565,20,41152551.3,150096.57,4926627.6,1709997.9766791174,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1587,564,2019-12-01,High,0,0,0,0,89444865.49000001,807,2453752.1930434783,23,56436300.44,832441.03,4473223.63,1181869.167350813,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1587,564,2019-12-01,High,0,0,0,0,89444865.49000001,808,2875912.745,20,57518254.9,95488.17,4957072.68,1497738.897386563,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1588,572,2021-05-29,High,0,0,0,0,89444865.49000001,806,2057627.565,20,41152551.3,150096.57,4926627.6,1709997.9766791174,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1588,572,2021-05-29,High,0,0,0,0,89444865.49000001,807,2453752.1930434783,23,56436300.44,832441.03,4473223.63,1181869.167350813,1,0,0,1,2,2,0,Young Borrowers
539,Nilar Lin,Female,1961-11-10,64,Divorced,High School,Driver,535376.92,Naypyidaw,2019-02-09,nilar.lin@gmail.com,959458045379,1588,572,2021-05-29,High,0,0,0,0,89444865.49000001,808,2875912.745,20,57518254.9,95488.17,4957072.68,1497738.897386563,1,0,0,1,2,2,0,Young Borrowers
